ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL
23,Monte Carlo,Monte Carlo Masters,16/04/07,Masters,Outdoor,Clay,1st Round,3,Youzhny M.,Moya C.,17,34,1545,910,6,2,3,1,,,,,,,1,0,Retired,2,1.72,2.1,1.7,2.12,1.67,2.33,1.699,1.94,1.82
23,Monte Carlo,Monte Carlo Masters,16/04/07,Masters,Outdoor,Clay,1st Round,3,Chela J.I.,Verkerk M.,22,1044,1125,6,7,5,6,2,,,,,,,2,0,Completed,1.08,7,1.06,8.5,1.07,7.19,1.079,11.1,1.05,9
23,Monte Carlo,Monte Carlo Masters,16/04/07,Masters,Outdoor,Clay,1st Round,3,Stepanek M.,Monfils G.,25,42,1070,750,6,0,2,0,,,,,,,1,0,Retired,1.66,2.1,1.7,2.1,1.8,1.95,1.87,2.05,1.7,2.1
23,Monte Carlo,Monte Carlo Masters,16/04/07,Masters,Outdoor,Clay,1st Round,3,Andreev I.,Acasuso J.,235,36,165,850,6,4,6,1,,,,,,,2,0,Completed,2.1,1.66,2.1,1.7,2.1,1.7,2.18,1.781,2.04,1.74
23,Monte Carlo,Monte Carlo Masters,16/04/07,Masters,Outdoor,Clay,1st Round,3,Gaudio G.,Tursunov D.,45,23,740,1120,5,7,6,2,6,2,,,,,2,1,Completed,1.72,2,1.83,1.93,1.85,1.9,1.69,2.35,1.85,1.91
23,Monte Carlo,Monte Carlo Masters,16/04/07,Masters,Outdoor,Clay,1st Round,3,Ferrero J.C.,Henman T.,21,48,1230,720,7,5,6,2,,,,,,,2,0,Completed,1.28,3.5,1.3,3.4,1.26,3.59,1.315,3.87,1.28,3.55
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,1st Round,3,Becker B.,Johansson T.,47,74,731,534,7,6,6,2,,,,,,,2,0,Completed,2.37,1.53,2.55,1.5,2.28,1.58,2.66,1.568,2.38,1.55
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,1st Round,3,Ferrer D.,Simon G.,16,44,1615,745,6,3,6,1,,,,,,,2,0,Completed,1.25,3.75,1.25,3.85,1.25,3.74,1.27,4.41,1.26,3.7
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,1st Round,3,Gasquet R.,Verdasco F.,15,38,1620,845,7,5,6,7,7,6,,,,,2,1,Completed,1.25,3.75,1.25,3.85,1.28,3.46,1.244,4.7,1.3,3.4
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,1st Round,3,Massu N.,Volandri F.,55,53,665,672,4,6,7,5,6,3,,,,,2,1,Completed,2.2,1.61,2.25,1.62,2.12,1.67,2.51,1.621,2.15,1.67
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Pavel A.,59,113,615,397,6,2,5,7,6,4,,,,,2,1,Completed,1.5,2.5,1.55,2.4,1.45,2.6,1.559,2.69,1.47,2.6
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,1st Round,3,Hrbaty D.,Portas A.,24,131,1083,340,7,6,7,5,,,,,,,2,0,Completed,1.61,2.2,1.67,2.15,1.67,2.12,1.781,2.18,1.7,2.1
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,1st Round,3,Berdych T.,Almagro N.,14,32,1715,935,5,0,,,,,,,,,0,0,Retired,2.1,1.66,2.15,1.68,2,1.75,2.34,1.694,2.1,1.7
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,1st Round,3,Roitman S.,Melzer J.,93,29,469,970,3,6,6,1,6,4,,,,,2,1,Completed,2,1.72,2,1.77,2,1.75,1.99,1.917,,
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,2nd Round,3,Federer R.,Seppi A.,1,101,7290,436,7,6,7,6,,,,,,,2,0,Completed,1.01,15,1.01,14,1.03,9.84,1.03,24.5,1.03,12
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,2nd Round,3,Lee H.T.,Youzhny M.,49,17,720,1545,6,4,6,3,,,,,,,2,0,Completed,5,1.14,6,1.12,5.2,1.15,7.09,1.149,6.5,1.1
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,2nd Round,3,Garcia-Lopez G.,Gicquel M.,75,46,534,732,6,4,1,6,6,3,,,,,2,1,Completed,,,,,,,,,,
23,Monte Carlo,Monte Carlo Masters,17/04/07,Masters,Outdoor,Clay,2nd Round,3,Vliegen K.,Safin M.,52,26,675,1035,0,6,7,6,6,4,,,,,2,1,Completed,3,1.36,3.1,1.35,2.75,1.42,3.17,1.422,2.85,1.4
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Djokovic N.,Gaudio G.,7,45,2540,740,6,1,3,6,6,1,,,,,2,1,Completed,1.19,4.33,1.18,4.65,1.25,3.9,1.2,5.5,1.23,4
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Soderling R.,Davydenko N.,28,4,1003,2825,6,4,6,7,6,3,,,,,2,1,Completed,2.37,1.53,2.25,1.62,2.35,1.55,2.34,1.694,2.28,1.6
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Andreev I.,Gonzalez F.,235,5,165,2755,6,2,2,6,6,3,,,,,2,1,Completed,2.25,1.57,2.15,1.67,2.28,1.58,2.27,1.73,2.34,1.57
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Robredo T.,Clement A.,6,51,2645,690,6,3,6,2,,,,,,,2,0,Completed,1.19,4.33,1.22,4.1,1.25,3.75,1.25,4.6,1.25,3.8
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Berdych T.,Becker B.,14,47,1715,731,6,1,6,2,,,,,,,2,0,Completed,1.22,4,1.2,4.4,1.25,3.9,1.243,4.71,1.23,4
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Nadal R.,Chela J.I.,2,22,4875,1125,6,3,6,1,,,,,,,2,0,Completed,1.07,7.5,1.07,8,1.07,7.19,1.07,12.25,1.08,7.5
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Ferrero J.C.,Massu N.,21,55,1230,665,6,2,6,0,,,,,,,2,0,Completed,1.5,2.5,1.45,2.7,1.37,2.92,1.476,2.9,1.44,2.7
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Mirnyi M.,Roitman S.,54,93,670,469,7,5,6,4,,,,,,,2,0,Completed,1.66,2.1,1.77,2,1.65,2.2,1.752,2.23,1.8,1.96
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Kohlschreiber P.,Nalbandian D.,59,12,615,1805,7,5,4,1,,,,,,,1,0,Retired,2.75,1.39,2.55,1.5,2.4,1.53,2.78,1.524,2.64,1.46
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Gasquet R.,Hrbaty D.,15,24,1620,1083,6,3,6,2,,,,,,,2,0,Completed,1.19,4.33,1.28,3.55,1.3,3.35,1.302,4.01,1.27,3.6
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Ferrer D.,Benneteau J.,16,41,1615,782,6,1,7,5,,,,,,,2,0,Completed,1.14,5,1.16,5,1.2,4.25,1.196,5.59,1.2,4.3
23,Monte Carlo,Monte Carlo Masters,18/04/07,Masters,Outdoor,Clay,2nd Round,3,Ljubicic I.,Stepanek M.,8,25,2270,1070,7,6,7,6,,,,,,,2,0,Completed,1.66,2.1,1.88,1.88,1.75,2,1.735,2.26,1.76,2.02
23,Monte Carlo,Monte Carlo Masters,19/04/07,Masters,Outdoor,Clay,3rd Round,3,Berdych T.,Robredo T.,14,6,1715,2645,1,6,6,3,6,2,,,,,2,1,Completed,2,1.72,2.3,1.6,2.15,1.65,2.38,1.676,2.28,1.6
23,Monte Carlo,Monte Carlo Masters,19/04/07,Masters,Outdoor,Clay,3rd Round,3,Soderling R.,Mirnyi M.,28,54,1003,670,7,6,6,2,,,,,,,2,0,Completed,1.33,3.25,1.3,3.4,1.33,3.15,1.316,3.86,1.33,3.2
23,Monte Carlo,Monte Carlo Masters,19/04/07,Masters,Outdoor,Clay,3rd Round,3,Ferrer D.,Djokovic N.,16,7,1615,2540,7,5,6,4,,,,,,,2,0,Completed,2.5,1.5,2.45,1.53,2.6,1.45,2.58,1.595,2.44,1.53
23,Monte Carlo,Monte Carlo Masters,19/04/07,Masters,Outdoor,Clay,3rd Round,3,Federer R.,Lee H.T.,1,49,7290,720,6,4,6,3,,,,,,,2,0,Completed,1.01,13,1.01,14,1.03,10.5,1.033,23.5,1.03,14
23,Monte Carlo,Monte Carlo Masters,19/04/07,Masters,Outdoor,Clay,3rd Round,3,Gasquet R.,Ljubicic I.,15,8,1620,2270,6,3,6,7,7,5,,,,,2,1,Completed,1.53,2.37,1.53,2.45,1.6,2.25,1.68,2.37,1.62,2.24
23,Monte Carlo,Monte Carlo Masters,19/04/07,Masters,Outdoor,Clay,3rd Round,3,Ferrero J.C.,Andreev I.,21,235,1230,165,6,3,6,3,,,,,,,2,0,Completed,1.83,1.83,1.88,1.88,1.87,1.87,2.05,1.87,1.8,1.98
23,Monte Carlo,Monte Carlo Masters,19/04/07,Masters,Outdoor,Clay,3rd Round,3,Kohlschreiber P.,Garcia-Lopez G.,59,75,615,534,5,7,7,6,7,6,,,,,2,1,Completed,1.57,2.25,1.53,2.45,1.55,2.35,1.599,2.57,1.5,2.5
23,Monte Carlo,Monte Carlo Masters,19/04/07,Masters,Outdoor,Clay,3rd Round,3,Nadal R.,Vliegen K.,2,52,4875,675,6,1,6,1,,,,,,,2,0,Completed,1.02,12,1.02,12,1.03,10.5,1.03,24,1.03,14
23,Monte Carlo,Monte Carlo Masters,20/04/07,Masters,Outdoor,Clay,Quarterfinals,3,Berdych T.,Soderling R.,14,28,1715,1003,5,7,6,3,6,0,,,,,2,1,Completed,1.57,2.37,1.62,2.25,1.7,2.1,1.725,2.28,1.63,2.22
23,Monte Carlo,Monte Carlo Masters,20/04/07,Masters,Outdoor,Clay,Quarterfinals,3,Federer R.,Ferrer D.,1,16,7290,1615,6,4,6,0,,,,,,,2,0,Completed,1.16,5,1.16,5,1.2,4.25,1.217,5.2,1.2,4.3
23,Monte Carlo,Monte Carlo Masters,20/04/07,Masters,Outdoor,Clay,Quarterfinals,3,Ferrero J.C.,Gasquet R.,21,15,1230,1620,5,7,7,5,6,2,,,,,2,1,Completed,2.1,1.72,1.88,1.88,1.95,1.8,2.06,1.862,1.93,1.83
23,Monte Carlo,Monte Carlo Masters,20/04/07,Masters,Outdoor,Clay,Quarterfinals,3,Nadal R.,Kohlschreiber P.,2,59,4875,615,6,2,6,3,,,,,,,2,0,Completed,1.01,17,1.02,12,1.02,11.5,1.027,28.5,1.01,20
23,Monte Carlo,Monte Carlo Masters,21/04/07,Masters,Outdoor,Clay,Semifinals,3,Federer R.,Ferrero J.C.,1,21,7290,1230,6,3,6,4,,,,,,,2,0,Completed,1.07,8,1.08,7.25,1.1,6.25,1.111,8.75,1.12,6
23,Monte Carlo,Monte Carlo Masters,21/04/07,Masters,Outdoor,Clay,Semifinals,3,Nadal R.,Berdych T.,2,14,4875,1715,6,0,7,5,,,,,,,2,0,Completed,1.07,8,1.08,7.25,1.07,7.19,1.1,9,1.1,6.75
23,Monte Carlo,Monte Carlo Masters,22/04/07,Masters,Outdoor,Clay,The Final,3,Nadal R.,Federer R.,2,1,4875,7290,6,4,6,4,,,,,,,2,0,Completed,1.53,2.5,1.5,2.6,1.45,2.65,1.568,2.66,1.55,2.55
