ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Grosjean S.,Philippoussis M.,8,148,6,4,6,4,,,,,,,2,0,Completed,,,1.5,2.4,1.5,2.3,1.5,2.1,1.571,2.25
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Haas T.,Escude N.,7,25,6,4,6,2,,,,,,,2,0,Completed,,,1.55,2.3,1.55,2.2,1.5,2.1,1.571,2.25
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Henman T.,Coria G.,5,97,6,7,7,5,6,1,,,,,2,1,Completed,,,2,1.72,1.9,1.7,1.75,1.75,1.833,1.833
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Hipfl M.,Kafelnikov Y.,84,3,6,1,6,2,,,,,,,2,0,Completed,,,2.75,1.4,2.7,1.35,2.7,1.3,,
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Hrbaty D.,Vinciguerra A.,66,53,6,4,6,4,,,,,,,2,0,Completed,,,1.5,2.45,1.46,2.35,1.35,2.5,1.533,2.375
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Johansson T.,Norman M.,9,143,2,6,7,6,6,1,,,,,2,1,Completed,,,,,1.45,2.45,1.3,2.7,1.444,2.625
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Koubek S.,Montanes A.,47,60,4,6,6,2,6,4,,,,,2,1,Completed,,,2.4,1.52,2.15,1.58,1.9,1.6,,
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Kratochvil M.,Mirnyi M.,40,38,0,6,6,3,6,4,,,,,2,1,Completed,,,1.85,1.85,1.8,1.83,1.75,1.75,2,1.727
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Llodra M.,Lapentti N.,112,21,7,6,6,2,,,,,,,2,0,Completed,,,3.6,1.25,3.5,1.23,3,1.25,3.25,1.286
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Mantilla F.,Malisse X.,43,33,6,3,6,1,,,,,,,2,0,Completed,,,1.67,2.1,1.6,2.05,1.6,1.9,1.615,2.2
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Martin A.,Schalken S.,37,31,7,6,6,2,,,,,,,2,0,Completed,,,1.87,1.85,1.75,1.9,1.8,1.7,1.833,1.833
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Massu N.,Sanguinetti D.,65,49,5,7,6,0,6,3,,,,,2,1,Completed,,,1.55,2.3,1.55,2.2,1.6,1.9,1.667,2.1
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Moya C.,Hewitt L.,26,1,6,4,6,3,,,,,,,2,0,Completed,,,2.35,1.53,2.3,1.5,2.2,1.45,2.625,1.444
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Nalbandian D.,Schuettler R.,35,32,7,6,6,7,6,2,,,,,2,1,Completed,,,1.35,3,1.37,2.7,1.35,2.5,1.364,3
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Novak J.,Pioline C.,15,93,6,4,4,6,6,4,,,,,2,1,Completed,,,1.53,2.35,1.5,2.2,1.4,2.3,1.5,2.5
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Pavel A.,Pless K.,30,75,3,6,6,3,6,1,,,,,2,1,Completed,,,1.65,2.15,1.52,2.25,1.55,2,,
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Rios M.,Santoro F.,23,22,6,3,6,2,,,,,,,2,0,Completed,,,1.5,2.4,1.6,2.05,1.45,2.2,1.615,2.2
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Roddick A.,Gonzalez F.,13,57,7,6,7,6,,,,,,,2,0,Completed,,,1.6,2.2,1.5,2.3,1.45,2.2,,
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Safin M.,Robredo T.,6,39,4,6,6,3,6,2,,,,,2,1,Completed,,,1.5,2.45,1.5,2.3,1.45,2.2,1.5,2.5
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Savolt A.,Kiefer N.,76,50,6,3,7,5,,,,,,,2,0,Completed,,,1.7,2.1,1.65,1.95,1.7,1.8,,
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,1st Round,3,Ulihrach B.,Ljubicic I.,44,36,1,6,6,3,6,4,,,,,2,1,Completed,,,1.85,1.85,1.75,1.9,1.8,1.7,1.909,1.8
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Chela J.I.,Arazi H.,28,24,6,1,6,1,,,,,,,2,0,Completed,,,1.48,2.55,1.55,2.1,1.5,2.1,1.5,2.5
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Corretja A.,Gaudenzi A.,19,61,6,3,6,3,,,,,,,2,0,Completed,,,1.38,2.85,1.35,2.75,1.35,2.5,,
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Costa A.,Llodra M.,29,112,6,4,6,1,,,,,,,2,0,Completed,,,1.3,3.25,1.3,3,1.25,3,1.4,2.75
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Ferrero J.C.,Mantilla F.,4,43,6,1,3,6,7,6,,,,,2,1,Completed,,,1.26,3.5,1.28,3.1,1.2,3.3,1.286,3.25
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Grosjean S.,Hrbaty D.,8,66,6,3,7,6,,,,,,,2,0,Completed,,,1.36,2.95,1.4,2.6,1.35,2.5,1.4,2.75
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Haas T.,Savolt A.,7,76,7,5,3,6,6,3,,,,,2,1,Completed,,,1.3,3.25,1.25,3.3,1.25,3,1.4,2.75
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Henman T.,Massu N.,5,65,6,1,7,6,,,,,,,2,0,Completed,,,1.6,2.2,1.61,2.1,1.5,2.1,1.615,2.2
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Johansson T.,Koubek S.,9,47,6,4,6,1,,,,,,,2,0,Completed,,,1.7,2.05,1.57,2.15,1.55,2,1.615,2.2
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Martin A.,Hipfl M.,37,84,1,6,7,5,6,1,,,,,2,1,Completed,,,1.72,2,1.56,2.1,1.65,1.85,1.615,2.2
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Moya C.,Kratochvil M.,26,40,6,2,4,6,6,4,,,,,2,1,Completed,,,1.28,3.35,1.26,3.25,1.25,3,1.2,4.333
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Nalbandian D.,Federer R.,35,11,6,2,6,1,,,,,,,2,0,Completed,,,2,1.75,1.89,1.74,1.8,1.7,2,1.727
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Novak J.,Coutelot N.,15,99,3,6,6,2,6,3,,,,,2,1,Completed,,,1.36,2.95,1.35,2.75,1.35,2.5,1.364,2.875
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Pavel A.,Canas G.,30,17,6,4,5,7,7,6,,,,,2,1,Completed,,,2.5,1.48,2.25,1.52,2.3,1.4,,
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Rios M.,El Aynaoui Y.,23,18,1,6,6,3,6,4,,,,,2,1,Completed,,,1.62,2.2,1.66,2,1.65,1.85,1.615,2.2
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Roddick A.,Ulihrach B.,13,44,7,6,7,6,,,,,,,2,0,Completed,,,1.36,2.95,1.33,2.85,1.3,2.7,1.25,3.5
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,2nd Round,3,Safin M.,Gasquet R.,6,589,6,4,6,1,,,,,,,2,0,Completed,,,1.17,4.5,1.14,4.4,1.1,4.5,1.143,5
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,3rd Round,3,Costa A.,Martin A.,29,37,7,5,6,3,,,,,,,2,0,Completed,,,1.58,2.25,1.52,2.25,1.45,2.2,1.615,2.2
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,3rd Round,3,Ferrero J.C.,Rios M.,4,23,6,0,2,0,,,,,,,1,0,Retired,,,1.55,2.35,1.46,2.4,1.45,2.2,1.533,2.375
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,3rd Round,3,Grosjean S.,Novak J.,8,15,6,1,7,6,,,,,,,2,0,Completed,,,1.72,2,1.76,1.88,1.75,1.75,1.833,1.833
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,3rd Round,3,Haas T.,Roddick A.,7,13,6,3,6,2,,,,,,,2,0,Completed,,,2.2,1.6,1.98,1.68,1.85,1.65,2.2,1.615
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,3rd Round,3,Henman T.,Chela J.I.,5,28,6,2,6,7,6,4,,,,,2,1,Completed,,,2.65,1.43,2.2,1.54,2.2,1.45,2.25,1.571
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,3rd Round,3,Johansson T.,Pavel A.,9,30,1,6,6,4,7,5,,,,,2,1,Completed,,,2.35,1.55,2.1,1.6,1.9,1.6,2.1,1.667
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,3rd Round,3,Moya C.,Corretja A.,26,19,6,1,7,5,,,,,,,2,0,Completed,,,,,1.54,2.2,1.6,1.9,1.667,2.1
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,3rd Round,3,Safin M.,Nalbandian D.,6,35,6,1,6,7,6,2,,,,,2,1,Completed,,,1.68,2.1,1.65,2.01,1.6,1.9,1.727,2
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,Quarterfinals,3,Ferrero J.C.,Haas T.,4,7,6,3,6,1,,,,,,,2,0,Completed,,,1.45,2.6,1.45,2.45,1.45,2.2,1.533,2.375
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,Quarterfinals,3,Grosjean S.,Costa A.,8,29,6,4,6,2,,,,,,,2,0,Completed,,,1.9,1.8,1.85,1.8,1.65,1.85,1.8,1.909
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,Quarterfinals,3,Henman T.,Johansson T.,5,9,2,6,6,4,7,6,,,,,2,1,Completed,,,1.62,2.2,1.63,2.05,1.65,1.85,1.615,2.2
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,Quarterfinals,3,Moya C.,Safin M.,26,6,6,1,2,6,7,6,,,,,2,1,Completed,,,1.92,1.82,1.9,1.75,1.85,1.65,2,1.727
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,Semifinals,3,Ferrero J.C.,Grosjean S.,4,8,6,3,1,6,6,0,,,,,2,1,Completed,,,1.28,3.3,1.3,3,1.35,2.5,1.364,2.875
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,Semifinals,3,Moya C.,Henman T.,26,5,6,4,5,7,6,3,,,,,2,1,Completed,,,1.36,2.9,1.35,2.75,1.4,2.3,1.4,2.75
23,Monte Carlo,Monte Carlo Masters,15/04/02,Masters,Outdoor,Clay,The Final,5,Ferrero J.C.,Moya C.,4,26,7,5,6,3,6,4,,,,,3,0,Completed,,,1.45,2.65,1.4,2.6,1.45,2.2,1.444,2.625
